Date,EngTitle,posneg,neg,pos,neu,compound,vader_pred
2020-09-25 10:24:00,"Noh Woong-rae ""Naver and Kakao easy payment, get 1% more commission than credit card...",-1,0.0,0.324,0.676,0.6969,1
2020-09-25 09:03:00,"OK Savings Bank ""I'll give you a preferential interest rate for Kakao and Naver Pay""",0,0.076,0.324,0.6,0.6739,1
2020-09-24 17:24:00,Identity verification with Naver and Kakao?... Challenge to the three mobile companies' gardens,0,0.0,0.098,0.902,0.0772,0
2020-09-24 16:44:00,Kakao decides to dispose of all tapas media shares to Kakao Page,0,0.0,0.167,0.833,0.296,1
2020-09-24 15:05:00,Kakao affiliates' Yanadu IPO expectations of 40 billion won per month↑,-1,0.0,0.27,0.73,0.5719,1
2020-09-24 13:55:00,Attack on Kakao Family'IPO Spirit' Who is next to Kakao Bank?,0,0.225,0.123,0.652,-0.34,-1
2020-09-24 11:59:00,"Kakao M,'Midform' Drama Optimization Young Artist Contest",0,0.0,0.302,0.698,0.3818,1
2020-09-24 04:40:00,1.1 trillion won a month... Ants crying and laughing at Naver and Kakao,-1,0.163,0.363,0.474,0.5859,1
2020-09-23 17:39:00,Donghak Ant Sado Naver and Kakao downhill... Adjust to where,0,0.0,0.0,1.0,0.0,0
2020-09-23 14:31:00,[Signal] Kakao's Yanadu attracts another 16.7 billion won following 30 billion won,-1,0.0,0.529,0.471,0.8779,1
2020-09-23 14:09:00,"[Features] NAVER, rebound after 6 trading days... Kakao is also strong",1,0.0,0.268,0.732,0.5106,1
2020-09-23 13:44:00,"When Naver and Kakao fall, will the stocks respond?",0,0.0,0.0,1.0,0.0,0
2020-09-23 13:41:00,LF Dunst and Kakao join hands with Labang,0,0.0,0.239,0.761,0.296,1
2020-09-23 10:53:00,"LF Dunst, joins hands with Kakao Shopping Live to broadcast live",0,0.0,0.0,1.0,0.0,0
2020-09-23 10:36:00,"'Untact' ETN, but without Naver or Kakao, and Samsung Electronics",0,0.0,0.0,1.0,0.0,0
2020-09-23 09:21:00,[Features] Return of'Big Tech'?....Naver and Kakao Strong,1,0.0,0.355,0.645,0.5106,1
2020-09-22 17:45:00,"Shall we rob Naver and Kakao Chuseok? Experts say, ""It's not time to sell""",0,0.217,0.0,0.783,-0.5574,-1
2020-09-22 17:45:00,"Shall we rob Naver and Kakao Chuseok? Experts say, ""It's not time to sell""",0,0.217,0.0,0.783,-0.5574,-1
2020-09-22 14:15:00,"U + Kakao Navi, greatly expanding terminals with the “AR directions” function",1,0.0,0.0,1.0,0.0,0
2020-09-22 12:42:00,Kakao T Blue is satisfied with “app automatic payment”,0,0.0,0.286,0.714,0.4215,1
2020-09-22 10:41:00,"1 year of Kakao T Blue, ""automatic payment, most satisfied with automatic dispatch""",0,0.0,0.236,0.764,0.4754,1
2020-09-22 10:04:00,"Kyobo Life, Kakao and AI chatbot “Lovers 2.0” launched",0,0.0,0.158,0.842,0.128,1
2020-09-22 09:10:00,"U+Kakao Navi'AR Directions', Note 20, etc.",0,0.0,0.0,1.0,0.0,0
2020-09-21 17:28:00,Competition with YouTube and OTT? Kakao TV's own path,0,0.0,0.0,1.0,0.0,0
2020-09-21 17:16:00,Carrying Kakao'Mini Link' released,0,0.0,0.0,1.0,0.0,0
2020-09-21 12:51:00,Use'Kakao AI' in'Mini Link' in your hand,0,0.0,0.348,0.652,0.4939,1
2020-09-21 09:30:00,"Kakao Enterprise launches'Mini Link', an ultra-compact AI assistant",0,0.0,0.0,1.0,0.0,0
2020-09-21 15:20:00,Kakao Commerce to support sales of farms blocked by Corona 19,0,0.152,0.196,0.652,0.1531,1
2020-09-21 10:48:00,Kakao Commerce to support sales of agricultural and marine products blocked by Corona 19,0,0.125,0.161,0.714,0.1531,1
2020-09-21 10:15:00,Kakao Commerce to support sales of farmers affected by Corona 19,0,0.12,0.203,0.677,0.2732,1
2020-09-21 13:42:00,Kakao'Clay' deposit service is also mobile,0,0.0,0.0,1.0,0.0,0
2020-09-20 18:38:00,Will Kyobo Life Regain'Aksa Sonbo'... Shinhan-Kakao's absence from the box office'fails',1,0.0,0.0,1.0,0.0,0
2020-09-21 12:51:00,Use'Kakao AI' in'Mini Link' in your hand,0,0.0,0.348,0.652,0.4939,1
2020-09-21 09:30:00,"Kakao Enterprise launches'Mini Link', an ultra-compact AI assistant",0,0.0,0.0,1.0,0.0,0
2020-09-21 10:48:00,Kakao Commerce to support sales of agricultural and marine products blocked by Corona 19,0,0.125,0.161,0.714,0.1531,1
2020-09-21 10:15:00,Kakao Commerce to support sales of farmers affected by Corona 19,0,0.12,0.203,0.677,0.2732,1
2020-09-20 18:38:00,Will Kyobo Life Regain'Aksa Sonbo'... Shinhan-Kakao's absence from the box office'fails',1,0.0,0.0,1.0,0.0,0
2020-09-20 17:34:00,Kakao Camera App'Cheese' Folds in 4 Years,0,0.0,0.0,1.0,0.0,0
2020-09-20 12:28:00,"Kakao Blockchain Clayton ""will become a global digital asset platform""",0,0.0,0.238,0.762,0.3612,1
2020-09-20 09:42:00,Naver and Kakao also wither in US tech stocks,0,0.0,0.0,1.0,0.0,0
2020-09-18 17:27:00,"River Group, delivery app service growth after Kakao official agency... Small business support room...",0,0.0,0.306,0.694,0.6486,1
2020-09-18 12:04:00,Kakao Virtual Asset'Clay' Futures Trading Product Released,0,0.0,0.0,1.0,0.0,0
2020-09-18 09:03:00,"Kakao, Kakao Games, Kakao TV, etc. are expected to grow",0,0.0,0.0,1.0,0.0,0
2020-09-18 08:07:00,"Kakao, Kakao TV is growing rapidly... Target price ↑-Meritz",0,0.0,0.175,0.825,0.1779,1
2020-09-18 07:51:00,"Reflecting the values ​​of Kakao, Kakao Games and Kakao TV… Target price ↑-Meritz",0,0.0,0.184,0.816,0.4019,1
2020-09-17 18:34:00,Kakao Mobility acquires rental car agency “Dilka”… All-out war with Sokawa,0,0.281,0.0,0.719,-0.5994,-1
2020-09-17 16:46:00,Kakao Mobility acquires rental car broker'Dilka'... All-out war with Sokawa,0,0.302,0.0,0.698,-0.5994,-1
2020-09-18 09:03:00,"Kakao, Kakao Games, Kakao TV, etc. are expected to grow",0,0.0,0.0,1.0,0.0,0
2020-09-18 08:07:00,"Kakao, Kakao TV is growing rapidly... Target price ↑-Meritz",0,0.0,0.175,0.825,0.1779,1
2020-09-18 07:51:00,"Reflecting the values ​​of Kakao, Kakao Games and Kakao TV… Target price ↑-Meritz",0,0.0,0.184,0.816,0.4019,1
2020-09-17 18:34:00,Kakao Mobility acquires rental car agency “Dilka”… All-out war with Sokawa,0,0.281,0.0,0.719,-0.5994,-1
2020-09-17 16:46:00,Kakao Mobility acquires rental car broker'Dilka'... All-out war with Sokawa,0,0.302,0.0,0.698,-0.5994,-1
2020-09-17 17:21:00,"“Expanding research areas with real field data” Recruiting Kakao, AI researchers",0,0.0,0.0,1.0,0.0,0
2020-09-16 17:33:00,"[Signal] ""It's as good as professional VC""...LG Electronics and Kakao laugh at IPOs",1,0.0,0.371,0.629,0.7579,1
2020-09-16 17:27:00,"""Separation of work and daily life""... Kakao Walk came out",0,0.0,0.0,1.0,0.0,0
2020-09-16 14:19:00,Free KakaoTalk after work? 'Cakao Business Messenger' appeared,-1,0.0,0.32,0.68,0.5106,1
2020-09-16 11:49:00,Will the company chat room disappear? 'Business KakaoTalk' Kakao Walk is released,-1,0.147,0.0,0.853,-0.2263,-1
2020-09-16 10:16:00,“A friendly secretary like KakaoTalk”… 'Kakao Walk' that resembles'Katalk' came out!,0,0.0,0.4,0.6,0.7177,1
2020-09-16 14:03:00,"Present Kakao Commerce, Chuseok Gift Special Exhibition",0,0.0,0.528,0.472,0.6808,1
2020-09-16 12:53:00,"Ride, entering the agency driving market… Kakao Mobility'match-fire'",0,0.0,0.0,1.0,0.0,0
2020-09-16 11:34:00,"""Director, don't send KakaoTalk""...'Kakao Walk' for business is coming out",0,0.0,0.0,1.0,0.0,0
2020-09-16 10:08:00,'Kakao Work' used when working... What is different from KakaoTalk,-1,0.0,0.0,1.0,0.0,0
2020-09-16 01:01:00,Contributing to Kakao Fly and Refinery... Intensifying polarization of'K-shaped' in corona,0,0.0,0.0,1.0,0.0,0
2020-09-15 09:57:00,"“Gallery Note 20, open with KakaoTalk”… Launched Kakao'Smart Phone Shop'",0,0.0,0.143,0.857,0.128,1
2020-09-16 12:53:00,"Ride, entering the agency driving market… Kakao Mobility'match-fire'",0,0.0,0.0,1.0,0.0,0
2020-09-16 11:49:00,Will the company chat room disappear? 'Business KakaoTalk' Kakao Walk is released,-1,0.147,0.0,0.853,-0.2263,-1
2020-09-16 10:16:00,“A friendly secretary like KakaoTalk”… 'Kakao Walk' that resembles'Katalk' came out!,0,0.0,0.4,0.6,0.7177,1
2020-09-16 11:34:00,"""Director, don't send KakaoTalk""...'Kakao Walk' for business is coming out",0,0.0,0.0,1.0,0.0,0
2020-09-16 10:08:00,'Kakao Work' used when working... What is different from KakaoTalk,-1,0.0,0.0,1.0,0.0,0
2020-09-16 01:01:00,Contributing to Kakao Fly and Refinery... Intensifying polarization of'K-shaped' in corona,0,0.0,0.0,1.0,0.0,0
2020-09-15 09:57:00,"“Gallery Note 20, open with KakaoTalk”… Launched Kakao'Smart Phone Shop'",0,0.0,0.143,0.857,0.128,1
2020-09-14 13:54:00,"“Buy a board game at KakaoTalk” Kakao, Talk Deal Board Game Con",0,0.0,0.0,1.0,0.0,0
2020-09-14 10:00:00,"Published the Kakao Mobility Report, ""Ai is used to speed up assignment of assistant articles by 22%.""",0,0.0,0.0,1.0,0.0,0
2020-09-14 05:11:00,"KT, Naver, Kakao... Woori Financial Edition'Living with Enemy'",0,0.333,0.0,0.667,-0.5423,-1
2020-09-14 04:31:00,Banks lining up in Kakao [Woo Bose],0,0.0,0.0,1.0,0.0,0
2020-09-12 06:01:00,"In the post-corona era, how to manage time and attendance at Kakao and WeWork?",0,0.0,0.0,1.0,0.0,0
2020-09-14 04:31:00,Banks lining up in Kakao [Woo Bose],0,0.0,0.0,1.0,0.0,0
2020-09-12 06:01:00,"In the post-corona era, how to manage time and attendance at Kakao and WeWork?",0,0.0,0.0,1.0,0.0,0
2020-09-11 11:47:00,600 engineering talents such as Kakao and KT are selected,0,0.0,0.25,0.75,0.4588,1
2020-09-11 10:20:00,Provided Woori Bank loan products to Kakao'My Loan Limit' service,0,0.0,0.0,1.0,0.0,0
2020-09-10 17:33:00,[Signal] Kakao launches smartphone with KakaoTalk... Kakao adds Stage Five ...,0,0.0,0.0,1.0,0.0,0
2020-09-10 16:41:00,“Portal self-regulation” with “Please come in Kakao”,-1,0.0,0.0,1.0,0.0,0
2020-09-10 11:23:00,"To know the future of Kakao, can we look at Tencent in China?",0,0.0,0.0,1.0,0.0,0
2020-09-10 10:48:00,"Kakao Ryan, Apeach to take over the Chinese market",0,0.0,0.0,1.0,0.0,0
2020-09-10 10:28:00,[itM] Kakao Games ranked 3rd in the KOSDAQ listing market cap... Kakao Netmarble Jackpot,0,0.0,0.0,1.0,0.0,0
2020-09-10 09:28:00,[Features] Stronger with Naver and Kakao on US tech stocks rebound,1,0.0,0.206,0.794,0.3818,1
2020-09-10 09:26:00,It's Kakao Games'Dad Sang'... What about Kakao and Netmarble?,0,0.0,0.0,1.0,0.0,0
2020-09-10 08:44:00,"Kakao News Editing ""No People's Hand"", Actually, Is There a'Gap'?",0,0.196,0.0,0.804,-0.296,-1
2020-09-10 05:01:00,The era when Naver and Kakao sell insurance… The architect shakes,0,0.0,0.0,1.0,0.0,0
2020-09-09 14:27:00,Kakao applies for preliminary authorization this month... speeding up the establishment of digital non-life insurers,0,0.0,0.0,1.0,0.0,0
2020-09-08 18:07:00,"Kakao, Kakao Games 46.08% stake... Listed on the 10th",0,0.0,0.0,1.0,0.0,0
2020-09-08 17:37:00,Kakao affiliated company'Yanadu' attracted 30 billion won investment,-1,0.0,0.52,0.48,0.7579,1
2020-09-08 10:08:00,[Signal] Kakao's Yanado attracts 30 billion won investment…to promote listing next year,-1,0.0,0.5,0.5,0.8402,1
2020-09-08 08:42:00,"Yanadu, a Kakao affiliate, attracts 30 billion won investment... Listed next year",-1,0.0,0.416,0.584,0.7506,1
2020-09-08 17:35:00,Only Naver and Kakao are'fluffy' in the enforcement of the Netflix Act,0,0.0,0.0,1.0,0.0,0
2020-09-08 16:59:00,Naver and Kakao faced behind Netflix law for network stability,0,0.0,0.0,1.0,0.0,0
2020-09-08 16:47:00,Naver-Kakao to grow'new color' with O2O platform,0,0.0,0.0,1.0,0.0,0
2020-09-08 11:21:00,Kakao Shopping Live surpasses 5 million cumulative views in 100 days,0,0.0,0.0,1.0,0.0,0
2020-09-08 11:20:00,"Shopping is also a video... Kakao Shopping Live, 5 million cumulative views",-1,0.0,0.0,1.0,0.0,0
2020-09-08 11:20:00,"Shopping is also a video... Kakao Shopping Live, 5 million cumulative views",-1,0.0,0.0,1.0,0.0,0
2020-09-08 11:02:00,“Recruitment of AI Doctor”… Kakao Enterprise opens AI Podak support program,0,0.0,0.213,0.787,0.4019,1
2020-09-08 09:24:00,Kakao Enterprise opens AI research podak support program,0,0.0,0.278,0.722,0.4019,1
2020-09-08 09:23:00,Kakao launches'AI Podak Support Program',0,0.0,0.403,0.597,0.4019,1
2020-09-08 10:08:00,[Signal] Kakao's Yanado attracts 30 billion won investment…to promote listing next year,-1,0.0,0.5,0.5,0.8402,1
2020-09-08 08:42:00,"Yanadu, a Kakao affiliate, attracts 30 billion won investment... Listed next year",-1,0.0,0.416,0.584,0.7506,1
2020-09-08 09:54:00,"""Kakao TV 13 million views a week, it's just the beginning""",-1,0.0,0.0,1.0,0.0,0
2020-09-08 05:00:00,'The first data center for Kakao' in Ansan... Will the situation disappear?,-1,0.147,0.0,0.853,-0.2263,-1
2020-09-08 04:48:00,"NAVER, next to Kakao is The Zone Biz On? Attention to'K-New Deal'",0,0.0,0.0,1.0,0.0,0
2020-09-07 22:15:00,"""I wish it could be a match for Kakao TV YouTube""",-1,0.0,0.231,0.769,0.4019,1
2020-09-07 17:26:00,Cloud market occupied by Microsoft and AWS...,0,0.0,0.0,1.0,0.0,0
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 17:11:00,[Investment Frame 4.0] Digital New Deal... Reasons to pay attention to SKT and Kakao,0,0.097,0.0,0.903,-0.1027,-1
2020-09-07 17:10:00,Gyeonggi Province has 400 billion Kakao's first data center,-1,0.0,0.0,1.0,0.0,0
2020-09-07 17:26:00,Cloud market occupied by Microsoft and AWS...,0,0.0,0.0,1.0,0.0,0
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 13:30:00,Kakao's'ultra-large' data center that costs 400 billion won?,-1,0.0,0.346,0.654,0.5719,1
2020-09-07 17:11:00,[Investment Frame 4.0] Digital New Deal... Reasons to pay attention to SKT and Kakao,0,0.097,0.0,0.903,-0.1027,-1
2020-09-07 17:10:00,Gyeonggi Province has 400 billion Kakao's first data center,-1,0.0,0.0,1.0,0.0,0
2020-09-07 16:55:00,'Brandy' that sucks in IT talent from Coupang and Kakao,0,0.188,0.211,0.602,0.0772,0
2020-09-07 13:31:00,Kakao's first data center to enter the Ansan Hanyang University campus,0,0.0,0.0,1.0,0.0,0
2020-09-07 12:01:00,Come and go with Naver and Kakao… Establishment of FTC accusation guidelines,0,0.154,0.0,0.846,-0.25,-1
2020-09-07 08:09:00,"""Kakao TV upgrade launch…Expansion of ecosystem has increased""",0,0.0,0.231,0.769,0.2732,1
2020-09-07 04:50:00,BTS·Kakao's stock price'great'… Will Netmarble become the boss of the game industry?,1,0.0,0.0,1.0,0.0,0
2020-09-07 00:01:00,"FTC ""blocked entry to Kakao"" vs. Naver ""blocked free rides""",0,0.29,0.228,0.483,0.0258,0
2020-09-06 17:42:00,"""A'confirmed sale' made with billions of dollars... that prevented free rides on Kakao""",-1,0.0,0.286,0.714,0.5267,1
2020-09-06 14:02:00,"Naver ""Interrupting business in Kakao?"" Strong opposition to the imposition of the Fair Trade Commission penalty",-1,0.228,0.246,0.526,0.1027,1
2020-09-07 08:09:00,"""Kakao TV upgrade launch…Expansion of ecosystem has increased""",0,0.0,0.231,0.769,0.2732,1
2020-09-07 04:50:00,BTS·Kakao's stock price'great'… Will Netmarble become the boss of the game industry?,1,0.0,0.0,1.0,0.0,0
2020-09-07 00:01:00,"FTC ""blocked entry to Kakao"" vs. Naver ""blocked free rides""",0,0.29,0.228,0.483,0.0258,0
2020-09-06 17:42:00,"""A'confirmed sale' made with billions of dollars... that prevented free rides on Kakao""",-1,0.0,0.286,0.714,0.5267,1
2020-09-06 14:02:00,"Naver ""Interrupting business in Kakao?"" Strong opposition to the imposition of the Fair Trade Commission penalty",-1,0.228,0.246,0.526,0.1027,1
2020-09-06 17:40:00,"""Naver Real Estate Blocks Kakao Entry with Monopoly Status""",0,0.192,0.0,0.808,-0.2263,-1
2020-09-06 13:01:00,"""Real estate listing information, Kakao cannot be given"" Naver fine of 1 billion won",-1,0.0,0.333,0.667,0.6705,1
2020-09-06 12:03:00,"""I can't give Kakao for real estate information.""",0,0.0,0.0,1.0,0.0,0
2020-09-06 12:02:00,"""Give me the real estate for sale""... Naver's secret to ousting Kakao",0,0.0,0.0,1.0,0.0,0
2020-09-06 12:00:00,"""Naver kicked Kakao out of the real estate platform market""",0,0.0,0.0,1.0,0.0,0
2020-09-06 12:01:00,"""Do not give real estate information to Kakao""… Penalties on Naver for'abuse of dominance'",0,0.0,0.122,0.878,0.2023,1
2020-09-06 12:00:00,"""Naver kicked Kakao out of the real estate platform market""",0,0.0,0.0,1.0,0.0,0
2020-09-04 09:29:00,[Features] US technology stocks weaker... NAVER and Kakao also fell,-1,0.0,0.0,1.0,0.0,0
2020-09-03 18:41:00,"“Peanut Ryan” Kakao IX, autumn limited edition released on the 4th",0,0.16,0.0,0.84,-0.2263,-1
2020-09-03 18:04:00,Naver and Kakao'mobile driver's license' accelerates the popularization of blockchain ID cards,1,0.0,0.173,0.827,0.3182,1
2020-09-03 18:04:00,Naver and Kakao'mobile driver's license' accelerates the popularization of blockchain ID cards,1,0.0,0.173,0.827,0.3182,1
2020-09-03 06:06:00,Naver and Kakao target global MZ generation with character IP,0,0.0,0.0,1.0,0.0,0
2020-09-06 12:00:00,"""Naver prevents Kakao from entering the real estate information platform market""... FTC, municipal administration name...",0,0.0,0.085,0.915,0.0772,0
2020-09-06 12:00:00,"""Naver prevents Kakao from entering the real estate information platform market""... FTC, municipal administration name...",0,0.0,0.085,0.915,0.0772,0
2020-09-04 09:29:00,[Features] US technology stocks weaker... NAVER and Kakao also fell,-1,0.0,0.0,1.0,0.0,0
2020-09-03 18:41:00,"“Peanut Ryan” Kakao IX, autumn limited edition released on the 4th",0,0.16,0.0,0.84,-0.2263,-1
2020-09-03 18:04:00,Naver and Kakao'mobile driver's license' accelerates the popularization of blockchain ID cards,1,0.0,0.173,0.827,0.3182,1
2020-09-03 18:04:00,Naver and Kakao'mobile driver's license' accelerates the popularization of blockchain ID cards,1,0.0,0.173,0.827,0.3182,1
2020-09-03 06:06:00,Naver and Kakao target global MZ generation with character IP,0,0.0,0.0,1.0,0.0,0
2020-09-03 17:50:00,Tesla and Kakao... 'Data rich' technology runs more,0,0.0,0.34,0.66,0.5574,1
2020-09-03 17:28:00,"[Signal] Big Hit's corporate value JYP triples... ""Compete with Naver and Kakao""",0,0.0,0.179,0.821,0.34,1
2020-09-03 17:08:00,Kakao also accepted the ad market... fired in the second half,0,0.245,0.143,0.612,-0.3612,-1
2020-09-03 16:24:00,[itM] Korea Exchange Announces 5 Kinds of'KRX BBIG K-New Deal Index'… SK bar...,0,0.0,0.0,1.0,0.0,0
2020-09-03 16:24:00,"Even if you forgot your driver's license, pass QR verification at Naver and Kakao.",0,0.0,0.0,1.0,0.0,0
2020-09-03 13:05:00,"Kakao TV with'green light' turned on, more than 3.5 million views in two days",-1,0.0,0.0,1.0,0.0,0
2020-09-03 10:00:00,Naver IP Up surpasses 1 million views on Kakao TV...'Love Revolution',0,0.0,0.0,1.0,0.0,0
2020-09-03 12:01:00,Naver and Kakao verify identity with blockchain driver's license,0,0.0,0.0,1.0,0.0,0
2020-09-03 11:10:00,[Signal] 6 trillion won in corporate value is a bubble?... Big Hit Entertainment,-1,0.0,0.527,0.473,0.836,1
